EV	DT	TS	P	Type	E1	D3	PX3	PY3	PZ3	X3	Y3	Z3	time3	PX1	PY1	PZ1	X1	Y1	Z1	time1	nCap	
9096	1	1700001	100000	74032	0.00800788583	0.00800788583	-0	0	-0	-9.751538331	-13.59044968	22.13022099	129.6868354	-28.36829049	17.24709799	-0.5629913693	-9.751538165	-13.59044978	22.13022099	129.6868341	0	
9096	1	1700002	100000	74032	0	0	-0	0	-0	-9.751538331	-13.59044968	22.13022099	129.6868354	-0	0	-0	-9.751538331	-13.59044968	22.13022099	129.6868354	0	
9824	1	300018	0	22	2.766835375	0	-1.324880388	-0.8516746637	2.274801138	10.25262552	6.396109416	53.368999	2.732156095	-1.324880388	-0.8516746637	2.274801138	29.66151942	18.87275511	20.044199	2.596952969	0	
10577	1	700022	500000	22	0.1672024326	0.011103	-0	0	0	-1.76682352	31.57212255	31.471756	3.875112513	-0.1288257908	0.09402043047	0.05020684949	27.5551531	10.17217735	20.044199	3.748168473	0	
10577	1	1300001	700000	11	0.1560994326	0.1560994326	-0	-0	0	-1.767720263	31.56977415	31.48673283	3.875191314	-0.02532249351	-0.06631466325	0.4229201454	-1.76682352	31.57212255	31.471756	3.875112513	0	
10801	1	100027	0	2112	1.451228489	0	-40.11216976	-25.00156875	21.65148015	-21.47156601	37.56738744	43.98683787	50.43052689	-7.853828882	-14.64822664	49.52676982	-17.67480338	44.64875378	20.044199	48.91308175	0	
10801	1	100028	0	2112	1.437252593	0	-40.11216976	-25.00156875	21.65148015	-38.85323401	26.73354399	53.368999	51.79071459	-40.11216976	-25.00156875	21.65148015	-21.47156601	37.56738744	43.98683787	50.43052689	0	
10801	1	1200001	100000	74032	0.01397923168	0.01397923168	0	0	0	-21.47156568	37.56738755	43.98683816	50.4305292	32.22816657	10.39078145	27.89374958	-21.47156601	37.56738744	43.98683787	50.43052689	0	
10801	1	1200002	100000	74032	0	0	0	0	0	-21.47156568	37.56738755	43.98683816	50.4305292	0	0	0	-21.47156568	37.56738755	43.98683816	50.4305292	0	
11047	1	100094	0	2112	6.757647952e-08	0	0.0007662058101	0.008535009227	0.007684222733	24.05350816	-9.012928869	28.34366715	113778.138	-0.004905088338	0.008592814676	0.00539339253	31.60156334	-22.23573647	20.044199	108955.3905	0	
11047	1	100095	0	2112	7.050107342e-08	0	0.0007662058101	0.008535009227	0.007684222733	26.54882295	18.78317305	53.368999	123984.8578	0.0007662058101	0.008535009227	0.007684222733	24.05350816	-9.012928869	28.34366715	113778.138	0	
11047	1	5300007	100000	22	0.1313091442	0.011103	-0	0	-0	39.90757532	14.66395133	52.71886454	124860.7766	-0.04124789046	0.09874749191	-0.07608965587	40.26001055	13.82022104	53.368999	124860.7728	0	
11047	1	6400001	5300000	11	0.1202061442	0.1202061442	-0	0	-0	39.90088228	14.66575071	52.71183121	124860.7766	-0.251160523	0.06752286365	-0.2639298942	39.90757532	14.66395133	52.71886454	124860.7766	0	
11047	1	5100001	100000	70032	9.342329577e-09	9.342329577e-09	0	-0	0	24.05350818	-9.012928883	28.34366719	113778.1383	0.0191663991	-0.01028735828	0.02726759774	24.05350816	-9.012928869	28.34366715	113778.138	0	
11047	1	5100002	100000	70032	0	0	0	-0	0	24.05350818	-9.012928883	28.34366719	113778.1383	0	-0	0	24.05350818	-9.012928883	28.34366719	113778.1383	0	
11290	1	4900003	4500000	-11	3.592174821	0.1486696916	-0.3181457532	-3.245565339	2.177629726	32.50521982	37.86445219	44.93958864	153940.9876	0.1358896829	-1.038375861	3.934237454	32.54581636	37.95747407	44.64126635	153940.9865	0	
11290	1	4900004	4500000	-11	3.443505129	0.1469918234	-1.328876121	1.652200388	3.120953623	32.40131079	37.62715898	45.09984097	153940.9885	-0.3181457532	-3.245565339	2.177629726	32.50521982	37.86445219	44.93958864	153940.9876	0	
11290	1	4900005	4500000	-11	3.296513306	0.1635948569	-1.045063537	0.9272252319	3.326425921	32.30551627	37.74768245	45.34885002	153940.9895	-1.328876121	1.652200388	3.120953623	32.40131079	37.62715898	45.09984097	153940.9885	0	
11290	1	4900006	4500000	-11	3.132918449	0.143325401	2.483303203	0.976252836	2.207523448	32.24451992	37.92901654	45.59457066	153940.9905	-1.045063537	0.9272252319	3.326425921	32.30551627	37.74768245	45.34885002	153940.9895	0	
11290	1	4900007	4500000	-11	2.989593048	0.1413672535	2.656644697	0.1677984827	1.984276531	32.4613025	38.02076451	45.76378669	153940.9915	2.483303203	0.976252836	2.207523448	32.24451992	37.92901654	45.59457066	153940.9905	0	
11290	1	4900008	4500000	-11	2.848225794	0.01027075432	2.494507679	0.02261050922	2.17515353	32.47112973	38.02138522	45.77112675	153940.9915	2.656644697	0.1677984827	1.984276531	32.4613025	38.02076451	45.76378669	153940.9915	0	
11290	1	4900027	4500000	-11	1.24787121	0.04006901959	-1.018642278	0.8331276351	-0.980522101	30.51836156	39.56330015	44.06761883	153941.051	-1.290336961	0.4335868783	-0.9897156954	30.5800197	39.55834166	44.13237946	153941.0507	0	
11290	1	4900028	4500000	-11	1.20780219	0.02817835136	-0.1269096656	1.4347807	-0.7227611449	30.47611517	39.61026421	44.04687192	153941.0512	-1.018642278	0.8331276351	-0.980522101	30.51836156	39.56330015	44.06761883	153941.051	0	
11290	1	4900029	4500000	-11	1.179623839	0.02360747536	-0.1969607178	1.489906454	-0.509122059	30.47344055	39.64050228	44.0316397	153941.0513	-0.1269096656	1.4347807	-0.7227611449	30.47611517	39.61026421	44.04687192	153941.0512	0	
11290	1	4800006	4500000	11	2.673577863	0.1369081098	-1.713271355	-1.696232242	1.792947808	29.66745303	40.06580092	24.85538636	153940.9232	-0.6899287953	-1.822532243	2.46633003	29.71587949	40.21152206	24.73390524	153940.9225	0	
11290	1	4800007	4500000	11	2.536669753	0.09121389158	1.181235322	-1.365042276	2.284917423	29.58422611	39.99255393	24.97927542	153940.9237	-1.713271355	-1.696232242	1.792947808	29.66745303	40.06580092	24.85538636	153940.9232	0	
11290	1	4800008	4500000	11	2.445455861	0.1307998068	0.9157551647	-1.542361399	2.122668106	29.6109501	39.93583518	25.13821053	153940.9243	1.181235322	-1.365042276	2.284917423	29.58422611	39.99255393	24.97927542	153940.9237	0	
11290	1	4800009	4500000	11	2.314656055	0.08032296595	-0.7962535957	-0.9546018022	2.393834478	29.65439058	39.88720576	25.29477019	153940.9248	0.9157551647	-1.542361399	2.122668106	29.6109501	39.93583518	25.13821053	153940.9243	0	
11290	1	4800010	4500000	11	2.234333089	0.0685000598	1.110729189	-1.406859462	1.921285108	29.61874503	39.78352881	25.42208441	153940.9254	-0.7962535957	-0.9546018022	2.393834478	29.65439058	39.88720576	25.29477019	153940.9248	0	
11290	1	4800011	4500000	11	2.165833029	0.1007979453	1.371940759	0.09269767344	2.11754975	29.73033999	39.72488205	25.53286075	153940.9259	1.110729189	-1.406859462	1.921285108	29.61874503	39.78352881	25.42208441	153940.9254	0	
11290	1	4800012	4500000	11	2.065035084	0.08340888143	0.7884498177	0.2239408251	2.29788108	29.8414381	39.67601248	25.65207087	153940.9264	1.371940759	0.09269767344	2.11754975	29.73033999	39.72488205	25.53286075	153940.9259	0	
11290	1	4800013	4500000	11	1.981626202	0.1076196977	-0.9378382272	1.202554242	1.76109446	29.84123852	39.66472956	25.82058299	153940.927	0.7884498177	0.2239408251	2.29788108	29.8414381	39.67601248	25.65207087	153940.9264	0	
11290	1	4800014	4500000	11	1.874006505	0.09212819977	-0.210561133	-1.157128675	1.900758605	29.82456749	39.73856685	25.96799422	153940.9275	-0.9378382272	1.202554242	1.76109446	29.84123852	39.66472956	25.82058299	153940.927	0	
11290	1	4800015	4500000	11	1.781878305	0.1227727052	-1.330376125	0.9342492465	1.343693197	29.75640265	39.65304866	26.09059702	153940.928	-0.210561133	-1.157128675	1.900758605	29.82456749	39.73856685	25.96799422	153940.9275	0	
11290	1	4800016	4500000	11	1.6591056	0.120778737	-1.662382904	0.407696436	1.004431646	29.68032036	39.78667546	26.16241455	153940.9286	-1.330376125	0.9342492465	1.343693197	29.75640265	39.65304866	26.09059702	153940.928	0	
11290	1	4800017	4500000	11	1.538326863	0.08904777761	-1.383843204	-1.228664765	0.3961449378	29.56490666	39.77070609	26.27544256	153940.9291	-1.662382904	0.407696436	1.004431646	29.68032036	39.78667546	26.16241455	153940.9286	0	
11290	1	4800018	4500000	11	1.449279085	0.07475962347	-0.1658022588	-0.5225477064	1.730177201	29.51394066	39.61632542	26.32846846	153940.9296	-1.383843204	-1.228664765	0.3961449378	29.56490666	39.77070609	26.27544256	153940.9291	0	
11290	1	4800019	4500000	11	1.374519461	0.1050663512	0.0574069941	-1.141141772	1.266250135	29.52127735	39.61818848	26.48826306	153940.9301	-0.1658022588	-0.5225477064	1.730177201	29.51394066	39.61632542	26.32846846	153940.9296	0	
11290	1	4800020	4500000	11	1.26945311	0.1016710513	-0.6569652784	-0.6275244144	1.315976971	29.42798308	39.50389755	26.58702274	153940.9306	0.0574069941	-1.141141772	1.266250135	29.52127735	39.61818848	26.48826306	153940.9301	0	
11290	1	4800021	4500000	11	1.167782059	0.1239033684	-0.2200941444	-1.412992308	-0.3339697161	29.47024509	39.35638957	26.74310952	153940.9312	-0.6569652784	-0.6275244144	1.315976971	29.42798308	39.50389755	26.58702274	153940.9306	0	
11290	1	4800022	4500000	11	1.043878691	0.1299156449	0.9720414635	0.3599159877	-0.8336621403	29.41414135	39.22534351	26.57030129	153940.9318	-0.2200941444	-1.412992308	-0.3339697161	29.47024509	39.35638957	26.74310952	153940.9312	0	
11290	1	4800023	4500000	11	0.9139630457	0.01312832773	0.9908473652	0.05336887481	-0.6110468081	29.42769745	39.22712278	26.55884471	153940.9319	0.9720414635	0.3599159877	-0.8336621403	29.41414135	39.22534351	26.57030129	153940.9318	0	
11290	1	4800024	4500000	11	0.7614494487	0.7614494487	0	0	-0	29.5758682	39.23510353	26.46746911	153940.9325	0.9908473652	0.05336887481	-0.6110468081	29.42769745	39.22712278	26.55884471	153940.9319	0	
11290	1	5200001	4800000	22	0.1393852692	0	-0.01564325454	0.09363276727	0.004898744525	30.2099788	38.63342714	26.25685816	153940.9353	0.1061263112	-0.08054228488	-0.04096827663	29.42769745	39.22712278	26.55884471	153940.9319	0	
11290	1	5200002	4800000	22	0.09505684729	0	-0.01564325454	0.09363276727	0.004898744525	29.97904017	40.01571129	26.32917746	153940.94	-0.01564325454	0.09363276727	0.004898744525	30.2099788	38.63342714	26.25685816	153940.9353	0	
11290	1	5300001	5200000	11	0.04432842193	0.04432842193	0	-0	-0	30.21100697	38.63195649	26.25647088	153940.9353	0.1217695658	-0.1741750521	-0.04586702116	30.2099788	38.63342714	26.25685816	153940.9353	0	
11290	1	5100003	4900000	22	0.51099891	0	-0.1898262573	-0.2539674792	0.4007323266	22.60307781	43.27347638	53.368999	153941.1532	-0.1898262573	-0.2539674792	0.4007323266	23.31788434	44.22981201	51.86000816	153941.1468	0	
11290	1	5100008	4900000	22	0.2092667084	0	-0.1348004813	0.1204342028	-0.1054371295	14.2990589	47.91176176	50.47944699	153941.201	-0.1348004813	0.1204342028	-0.1054371295	17.99332678	44.6112082	53.368999	153941.1818	0	
11966	1	200022	0	22	1.31579503	0	0.4934961865	0.2705238947	0.4508612145	-48.7041671	-11.18665784	20.29278199	2.72044656	0.5051652878	-0.4307883758	1.136021993	-48.73941132	-11.15660272	20.21352434	2.720140349	0	
11966	1	200023	0	22	0.7211085206	0	0.4934961865	0.2705238947	0.4508612145	-12.50015035	8.659598079	53.368999	2.896909244	0.4934961865	0.2705238947	0.4508612145	-48.7041671	-11.18665784	20.29278199	2.72044656	0	
11966	1	200028	0	22	0.1907967557	0.011103	-0	-0	-0	-10.13519855	7.297293947	52.78478745	2.971634309	-0.09438502081	-0.09786808867	-0.1338533042	-9.723248915	7.724445659	53.368999	2.968856571	0	
11966	1	800001	200000	11	0.1796937557	0.1796937557	-0	-0	0	-10.14010978	7.28001178	52.79121227	2.971728913	-0.119607945	-0.420889091	0.1564697572	-10.13519855	7.297293947	52.78478745	2.971634309	0	
11966	1	600001	200000	11	0.5946865097	0.01762842228	0.4455331765	-0.4852964372	0.6990963455	-48.71465463	-11.20946953	20.31409564	2.720563487	0.01166910129	-0.7013122705	0.6851607786	-48.7041671	-11.18665784	20.29278199	2.72044656	0	
11966	1	600002	200000	11	0.5770580874	0.01703587182	0.08390496292	-0.8954342361	0.2777118136	-48.70044797	-11.22637911	20.32611271	2.720653705	0.4455331765	-0.4852964372	0.6990963455	-48.71465463	-11.20946953	20.31409564	2.720563487	0	
11966	1	600003	200000	11	0.5600222156	0.009784554205	0.09104877281	-0.8219011919	0.4257836611	-48.69634595	-11.25187859	20.32324987	2.720743962	0.08390496292	-0.8954342361	0.2777118136	-48.70044797	-11.22637911	20.32611271	2.720653705	0	
11966	1	600004	200000	11	0.5502376614	0.0003621360378	0.1367235176	-0.7912377062	0.3746058857	-48.69605547	-11.253364	20.32403252	2.720750429	0.09104877281	-0.8219011919	0.4257836611	-48.69634595	-11.25187859	20.32324987	2.720743962	0	
11966	1	600005	200000	11	0.5118402189	0.01515051711	0.4418021111	-0.6377533547	0.3903818714	-48.7007954	-11.27344502	20.3388324	2.720840759	0.1367235176	-0.7912377062	0.3746058857	-48.69605547	-11.253364	20.32403252	2.720750429	0	
11966	1	600006	200000	11	0.4966897018	0.01450763793	-0.3681385263	-0.7453613885	0.1849296802	-48.69425153	-11.29123195	20.35420087	2.720930927	0.4418021111	-0.6377533547	0.3903818714	-48.7007954	-11.27344502	20.3388324	2.720840759	0	
11966	1	600007	200000	11	0.4821820638	0.01227967396	-0.6552771984	-0.4800278158	-0.2030580295	-48.70387678	-11.31071997	20.35903599	2.721017546	-0.3681385263	-0.7453613885	0.1849296802	-48.69425153	-11.29123195	20.35420087	2.720930927	0	
11966	1	900001	600000	22	0.03803530645	0	-0.02405225878	-0.0107777773	0.02742285362	-48.71518081	-11.26193403	20.34583801	2.720851313	-0.02405225878	-0.0107777773	0.02742285362	-48.69605547	-11.253364	20.32403252	2.720750429	0	
12242	1	4300015	3200000	22	1.779048684	0	0.1402277712	0.1388763668	-0.147297391	36.25947749	-15.42895075	37.20382649	4.119597264e+11	-1.34946409	-1.1587902	-0.03414912694	49.1872	-4.327863835	37.53097149	4.119597264e+11	0	
12242	1	4300016	3200000	22	0.246266105	0	0.1402277712	0.1388763668	-0.147297391	49.1872	-2.625815413	23.62434946	4.119597264e+11	0.1402277712	0.1388763668	-0.147297391	36.25947749	-15.42895075	37.20382649	4.119597264e+11	0	
12242	1	4300024	3200000	22	0.1387011336	0	-0.06943236256	0.06829933159	0.0823251504	47.56518244	-0.58945589	34.59903972	4.119597264e+11	-0.05497479881	-0.02975416441	0.1238162576	49.1872	0.2884332182	30.9458723	4.119597264e+11	0	
12242	1	4300025	3200000	22	0.1275267896	0	-0.0788868056	0.08341456877	-0.0214380567	40.8592516	6.007044324	42.55018448	4.119597264e+11	-0.06943236256	0.06829933159	0.0823251504	47.56518244	-0.58945589	34.59903972	4.119597264e+11	0	
12242	1	4300026	3200000	22	0.1167934444	0.011103	-0	0	-0	34.23641959	13.00999839	40.75038225	4.119597264e+11	-0.0788868056	0.08341456877	-0.0214380567	40.8592516	6.007044324	42.55018448	4.119597264e+11	0	
12242	1	4900001	4300000	11	0.1056904444	0.1056904444	0	0	-0	34.24173708	13.01474845	40.74683338	4.119597264e+11	0.230494276	0.2058984722	-0.1538313417	34.23641959	13.00999839	40.75038225	4.119597264e+11	0	
12242	1	4800001	4300000	11	0.01073334514	0.01073334514	0	-0	0	40.85926713	6.007019484	42.55035499	4.119597264e+11	0.009454443046	-0.01511523719	0.1037632071	40.8592516	6.007044324	42.55018448	4.119597264e+11	0	
12242	1	4700001	4300000	11	0.01117434403	0.01117434403	0	-0	0	47.56520732	-0.5896246369	34.59911112	4.119597264e+11	0.01445756375	-0.09805349599	0.04149110723	47.56518244	-0.58945589	34.59903972	4.119597264e+11	0	
12242	1	4400001	4300000	11	1.532782579	0.905389346	-0.07378210926	0.977859048	0.270489682	35.90430614	-15.73833955	37.23080322	4.119597264e+11	-1.489691861	-1.297666566	0.1131482641	36.25947749	-15.42895075	37.20382649	4.119597264e+11	0	
12242	1	4400002	4300000	11	0.6273932331	0.3778334944	-0.1252430513	0.02826722016	0.3404879175	35.89558134	-15.6227068	37.26278888	4.119597264e+11	-0.07378210926	0.977859048	0.270489682	35.90430614	-15.73833955	37.23080322	4.119597264e+11	0	
12242	1	4400003	4300000	11	0.1163261776	0.1163261776	-0	0	0	35.89236354	-15.62198055	37.27153686	4.119597264e+11	-0.1252430513	0.02826722016	0.3404879175	35.89558134	-15.6227068	37.26278888	4.119597264e+11	0	
12242	1	5000001	4400000	22	0.133233561	0	-0.04856884461	0.0512286958	0.09915560852	32.06399836	-18.4441799	42.21487254	4.119597264e+11	-0.07433315136	-0.0547369032	0.09607099367	35.89558134	-15.6227068	37.26278888	4.119597264e+11	0	
12242	1	5000002	4400000	22	0.121717487	0	-0.05214003562	0.06275546987	0.09002119824	28.83955269	-15.04314889	48.79773189	4.119597264e+11	-0.04856884461	0.0512286958	0.09915560852	32.06399836	-18.4441799	42.21487254	4.119597264e+11	0	
12242	1	5000003	4400000	22	0.1214934091	0.011103	-0	0	0	26.99563801	-12.82382298	51.98130104	4.119597264e+11	-0.05214003562	0.06275546987	0.09002119824	28.83955269	-15.04314889	48.79773189	4.119597264e+11	0	
12242	1	5300001	5000000	11	0.1103904091	0.1103904091	0	0	0	26.99717572	-12.8206882	51.98912356	4.119597264e+11	0.06346597293	0.1293812994	0.3228580949	26.99563801	-12.82382298	51.98130104	4.119597264e+11	0	
12242	1	5200001	5000000	11	0.0002240779396	0.0002240779396	0	-0	0	28.83955303	-15.04314999	48.79773277	4.119597264e+11	0.003571191002	-0.01152677407	0.00913441028	28.83955269	-15.04314889	48.79773189	4.119597264e+11	0	
12242	1	5100001	5000000	11	0.01151607404	0.01151607404	-0	-0	-0	32.06395246	-18.4443687	42.21486704	4.119597264e+11	-0.02576430674	-0.105965599	-0.003084614851	32.06399836	-18.4441799	42.21487254	4.119597264e+11	0	
12331	1	300020	0	22	3.21483	0	-0	-0	0	5.056917135	-8.617315476	38.55614384	2.700906062	-0.9883889772	-1.042680346	2.875941038	11.4190094	-1.905758875	20.044199	2.631880591	0	
12331	1	400001	300000	11	0.9533270012	0.4854469523	-0.3070516512	-0.3169617991	-0.3685648327	5.047835031	-8.664760224	38.7863988	2.701743478	-0.05297422262	-0.2767363852	1.343034323	5.056917135	-8.617315476	38.55614384	2.700906062	0	
12331	1	400002	300000	11	0.2582249979	0.2582249979	-0	-0	-0	5.029657552	-8.683524384	38.76457974	2.701895383	-0.3070516512	-0.3169617991	-0.3685648327	5.047835031	-8.664760224	38.7863988	2.701743478	0	
12331	1	600001	400000	22	0.209655051	0.011103	-0	-0	0	2.342966748	-16.60172465	43.82110731	2.734368025	-0.05798107296	-0.1701353506	0.1079231117	5.047835031	-8.664760224	38.7863988	2.701743478	0	
12331	1	500001	300000	-11	1.239505179	0.8463347765	-0.03465923685	-0.278062096	-0.6912904363	4.85425336	-8.777465685	38.85705389	2.702289133	-0.8556168376	-0.6761307772	1.270398236	5.056917135	-8.617315476	38.55614384	2.700906062	0	
12331	1	500002	300000	-11	0.3931704023	0.3931704023	-0	-0	-0	4.850814623	-8.805053782	38.78846709	2.702588377	-0.03465923685	-0.278062096	-0.6912904363	4.85425336	-8.777465685	38.85705389	2.702289133	0	
12331	1	500003	300000	-11	0	0	-0	-0	-0	4.850814623	-8.805053782	38.78846709	2.702588377	-0	-0	-0	4.850814623	-8.805053782	38.78846709	2.702588377	0	
12331	1	700001	600000	11	0.198552051	0.198552051	0	-0	0	2.355717005	-16.61382654	43.83499703	2.734475745	0.2801586813	-0.2659121809	0.3051958478	2.342966748	-16.60172465	43.82110731	2.734368025	0	
12331	1	900001	500000	22	0.51099891	0	0.2495199784	-0.1474614759	0.1750904051	17.45035074	-10.51110529	32.75703092	2.749529408	0.4575106434	-0.06194963968	-0.2190117334	4.850814623	-8.805053782	38.78846709	2.702588377	0	
12331	1	900002	500000	22	0.338617419	0	0.2495199784	-0.1474614759	0.1750904051	42.95787659	-25.58555918	50.65589042	2.864994739	0.2495199784	-0.1474614759	0.1750904051	17.45035074	-10.51110529	32.75703092	2.749529408	0	
12331	1	800001	500000	22	0.51099891	0	0.02599669018	0.2344305476	-0.06391749398	0.3493810022	-8.195533119	40.94331703	2.719358989	-0.4575106434	0.06194963968	0.2190117334	4.850814623	-8.805053782	38.78846709	2.702588377	0	
12331	1	800002	500000	22	0.2443746214	0	-0.01297852486	0.209311153	0.07679269542	1.13539314	-1.10750558	39.01076616	2.744004998	0.02599669018	0.2344305476	-0.06391749398	0.3493810022	-8.195533119	40.94331703	2.719358989	0	
12331	1	800003	500000	22	0.2233309628	0.011103	-0	0	0	-0.08013118857	18.4958624	46.20290784	2.81377465	-0.01297852486	0.209311153	0.07679269542	1.13539314	-1.10750558	39.01076616	2.744004998	0	
12331	1	1600001	800000	11	0.2122279628	0.2122279628	0	0	0	-0.07314446334	18.51958676	46.20601507	2.813892148	0.1434553219	0.4871215817	0.06379936381	-0.08013118857	18.4958624	46.20290784	2.81377465	0	
12331	1	1500001	800000	11	0.02104365859	0.02104365859	0	0	-0	1.135530465	-1.107417075	39.01027039	2.744011251	0.03897521504	0.0251193946	-0.1407101894	1.13539314	-1.10750558	39.01076616	2.744004998	0	
12331	1	1400001	800000	11	0.2666242886	0.2666242886	-0	-0	0	0.3198525403	-8.206066767	40.96059591	2.719517407	-0.4835073335	-0.172480908	0.2829292274	0.3493810022	-8.195533119	40.94331703	2.719358989	0	
12331	1	1000001	900000	11	0.172381491	0.172381491	0	0	-0	17.45852904	-10.50774292	32.74153461	2.74961904	0.207990665	0.08551183622	-0.3941021385	17.45035074	-10.51110529	32.75703092	2.749529408	0	
12357	1	200020	0	22	0.2219673386	0	0.1235805668	0.07355102699	-0.1690786483	19.40799391	46.07960256	41.55430967	3.199513439	0.1235805668	0.07355102699	-0.1690786483	10.77256881	40.94008588	53.368999	3.14777636	0	
12535	1	200023	0	22	4.13349016	0	-1.689597885	-0.03557784415	3.77223198	-47.75010017	14.82996743	30.29982809	2.746929715	-1.689597885	-0.03557784415	3.77223198	-43.15656262	14.9266935	20.044199	2.70944449	0	
14059	1	100105	0	2112	7.920675671e-08	0	-0.001287649515	0.009202857223	0.007905012803	-46.5520228	18.24579877	43.50062592	181889.2922	-0.001287649515	0.009202857223	0.007905012803	-42.73119955	-9.061702588	20.044199	172589.6642	0	
15768	1	20200015	20000000	22	0.51099891	0	-0.1354111659	0.02837131532	-0.2570750727	-24.65323722	-17.46518757	36.17235369	663362.4979	0.2077070935	-0.3624625356	-0.2942763321	-36.79103026	3.716059383	53.368999	663362.3983	0	
